0,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1,444.94383,410.704986,456.254111,429.191088
2,NaN,NaN,NaN,NaN
3,NaN,NaN,NaN,NaN
4,449.048368,414.792365,458.99047,414.978155
5,NaN,NaN,NaN,NaN
6,NaN,NaN,NaN,NaN
7,450.507759,421.480804,452.149574,428.819508
8,NaN,NaN,NaN,NaN
9,NaN,NaN,NaN,NaN
10,NaN,NaN,NaN,NaN
11,457.075019,426.868713,470.483175,424.732129
12,NaN,NaN,NaN,NaN
13,NaN,NaN,NaN,NaN
14,460.997132,431.792147,465.192882,440.059801
15,NaN,NaN,NaN,NaN
16,NaN,NaN,NaN,NaN
17,472.489837,436.158212,483.89133,435.972422
18,NaN,NaN,NaN,NaN
19,NaN,NaN,NaN,NaN
20,NaN,NaN,NaN,NaN
21,480.881336,444.611655,489.181623,457.431163
22,NaN,NaN,NaN,NaN
23,NaN,NaN,NaN,NaN
24,NaN,NaN,NaN,NaN
25,495.384035,452.229044,505.508561,450.27825
26,NaN,NaN,NaN,NaN
27,499.701436,456.174267,502.782373,462.532412
28,NaN,NaN,NaN,NaN
29,NaN,NaN,NaN,NaN
30,NaN,NaN,NaN,NaN
31,518.430288,464.101306,531.321576,460.633226
32,NaN,NaN,NaN,NaN
33,NaN,NaN,NaN,NaN
34,524.267853,471.863198,529.618953,479.62509
35,NaN,NaN,NaN,NaN
36,NaN,NaN,NaN,NaN
37,NaN,NaN,NaN,NaN
38,538.456377,481.854569,550.861201,477.478183
39,NaN,NaN,NaN,NaN
40,NaN,NaN,NaN,NaN
41,545.20258,490.035606,552.265312,499.577412
42,NaN,NaN,NaN,NaN
43,NaN,NaN,NaN,NaN
44,NaN,NaN,NaN,NaN
45,557.310121,500.458194,570.426624,497.302058
46,NaN,NaN,NaN,NaN
47,NaN,NaN,NaN,NaN
48,563.003548,510.220196,570.714899,522.697942
49,NaN,NaN,NaN,NaN
50,NaN,NaN,NaN,NaN
51,572.30041,518.440828,584.407951,517.413249
52,NaN,NaN,NaN,NaN
53,NaN,NaN,NaN,NaN
54,578.137974,530.037792,585.344844,541.708155
55,NaN,NaN,NaN,NaN
56,NaN,NaN,NaN,NaN
57,NaN,NaN,NaN,NaN
58,592.597441,539.165475,600.765227,540.144121
59,NaN,NaN,NaN,NaN
60,NaN,NaN,NaN,NaN
61,599.323853,551.104965,605.473715,563.240185
62,NaN,NaN,NaN,NaN
63,NaN,NaN,NaN,NaN
